transaction_id;customer_id;transact_date;revenue;discount_amount
9652274;575602;2020-04-25;140;7
9998018;160082;2020-03-04;443;7
6172026;576772;2020-08-09;170;7
9553214;181166;2022-01-08;152;7
2330545;267992;2021-10-04;282;7
6455734;333264;2022-02-04;159;7
2519957;584062;2020-08-22;269;7
9387420;327305;2023-02-16;217;7
327639;555192;2020-08-01;212;7
1685077;717372;2022-10-14;317;7
7898580;137994;2022-02-21;239;7
603266;1809152;2021-06-24;328;7
2293314;2840586;2024-06-03;185;7
7046278;317888;2019-04-25;79;7
871227;251755;2019-07-26;275;7
6585693;355510;2023-04-29;226;7
1584077;786122;2022-05-10;446;7
4325161;266207;2022-08-27;166;7
6251789;733732;2021-03-03;164;7
4510322;300411;2020-09-06;217;7
741741;542912;2022-11-07;233;7
1741992;1110742;2021-03-15;318;7
2869305;256511;2020-03-10;145;7
2395530;2217882;2021-12-23;265;7
791218;1907032;2024-07-15;104;7
2677989;2156002;2023-06-25;421;7
1883008;64362;2021-08-25;199;7
7743432;320753;2021-04-08;92;7
1794854;220830;2020-10-26;178;7
9053020;330522;2020-10-26;79;7
9509313;267992;2022-01-12;103;7
6734807;2643252;2022-09-04;487;7
8334393;324942;2023-07-15;123;7
5774695;2768796;2023-05-16;188;7
6028105;2217882;2023-01-11;203;7
2825623;2823750;2024-04-13;369;7
1709292;733732;2023-08-31;1085;7
6216365;542912;2021-03-29;246;7
9423625;273256;2022-07-11;494;7
5714043;64362;2023-03-24;125;7
4506062;267992;2020-10-27;100;7
8586361;925292;2020-10-26;184;7
103958;267992;2022-04-26;223;7
8736612;329416;2023-05-10;275;7
9165361;733732;2021-10-25;238;7
6830013;309780;2024-05-15;66;7
4056155;334993;2019-03-27;168;7
6762025;244510;2019-07-01;262;7
7422531;232962;2022-03-25;298;7
2176314;320753;2021-08-16;183;7
3673985;267215;2024-04-15;50;7
7627165;181166;2020-09-14;195;7
4792720;271078;2021-08-14;424;7
652276;181166;2021-01-04;216;7
3172022;204782;2024-04-07;111;7
6216500;733732;2024-01-23;476;7
7494803;349380;2020-10-11;159;7
536519;192310;2020-10-14;169;7
1481418;2855076;2024-05-23;54;7
5926250;255358;2020-03-20;504;7
1837981;1437002;2021-05-07;721;7
9131235;353709;2020-08-06;188;7
1410952;181166;2021-06-29;200;7
652863;251755;2022-11-22;208;7
6858831;2769456;2023-04-27;72;7
1224456;542912;2023-06-24;155;7
5758330;358466;2022-12-05;104;7
619984;266933;2020-06-06;223;7
3338172;2830012;2024-07-15;154;7
5971748;620832;2020-05-07;81;7
5615147;1114742;2023-12-09;193;7
7051543;192310;2019-07-17;149;7
8942284;256546;2019-12-01;61;7
303388;717372;2023-07-06;202;7
8611475;160082;2023-06-25;158;7
3943888;316406;2021-05-18;86;7
8058000;237958;2020-01-31;240;7
773113;209802;2022-05-16;164;7
6692344;257685;2020-04-28;391;7
5848115;267992;2022-09-29;44;7
4141434;273872;2021-02-21;132;7
9096032;925102;2023-02-07;289;7
266505;1892922;2023-08-10;365;7
7851202;220830;2022-12-15;124;7
387135;2882157;2024-07-30;285;7
4451779;717372;2024-07-05;179;7
6100704;181254;2019-11-04;111;7
4475032;717372;2022-09-01;124;7
3855660;137994;2022-08-08;149;7
3918839;614212;2020-04-20;93;7
3822308;327685;2020-07-17;211;7
6126598;224318;2022-05-20;243;7
792626;542912;2022-12-05;184;7
8430195;769992;2023-05-04;185;7
4142148;2882941;2024-07-19;203;7
8693781;271450;2024-03-24;124;7
450991;353709;2020-10-21;174;7
3197039;1859052;2021-12-13;636;7
507426;1554362;2023-01-26;553;7
4137475;231214;2020-03-25;346;7
1175395;576772;2020-06-22;270;7
8233647;269452;2023-09-17;261;7
1020355;717372;2023-10-12;119;7
5846690;244510;2024-05-22;147;7
3292478;267992;2021-07-05;121;7
7281132;928222;2020-09-23;134;7
4140293;1640852;2021-04-17;194;7
4534581;2719152;2022-10-29;191;7
7388510;278834;2019-08-18;155;7
7719657;516812;2023-06-19;218;7
3292151;181166;2021-05-30;260;7
6472971;224318;2020-05-19;165;7
4720722;504012;2020-11-09;257;7
596544;2156002;2023-02-02;73;7
7680254;2795695;2023-09-09;233;7
4414730;267215;2023-11-24;113;7
8649991;542912;2022-03-29;166;7
6895164;848152;2023-01-25;140;7
3802138;2800762;2023-10-02;984;7
5234893;205502;2021-06-28;178;7
5902224;351387;2022-04-18;482;7
6275625;220830;2020-04-26;212;7
4068952;2811448;2023-11-12;135;7
9350579;2824037;2024-01-06;31;7
2098321;266933;2020-11-25;290;7
1855944;92370;2019-11-27;33;7
8180558;269452;2021-11-29;418;7
3341682;848152;2021-01-25;115;7
2773524;480042;2022-10-24;179;7
7235676;2015532;2022-03-13;247;7
8402802;267992;2019-10-04;217;7
1349639;362045;2022-07-15;137;7
3246548;892312;2021-04-27;211;7
6162353;360762;2020-03-21;146;7
4647731;172418;2022-05-14;233;7
4707564;271450;2022-08-15;1015;7
6569055;717372;2024-03-30;172;7
3944085;325050;2020-03-22;293;7
9346794;925292;2022-09-29;116;7
1535635;223262;2022-05-06;91;7
3433452;2156362;2022-01-03;214;7
2404839;182166;2024-01-22;157;7
2077390;312471;2019-07-25;116;7
4489033;370812;2019-11-28;858;7
5441419;321049;2024-03-04;320;7
6974095;137994;2022-11-04;126;7
698099;271450;2024-02-05;88;7
679605;46312;2023-09-17;211;7
9675053;304254;2021-02-13;198;7
2237938;201778;2021-11-14;145;7
7512859;928222;2024-05-28;282;7
9007047;160082;2019-05-21;184;7
838885;278834;2019-02-22;95;7
4817556;848152;2023-09-21;150;7
7294544;244510;2022-07-03;78;7
3750218;542912;2021-09-02;213;7
691517;233738;2020-02-06;147;7
3280232;267992;2020-12-22;390;7
7684211;919902;2022-06-29;505;7
8401498;310108;2021-08-23;315;7
5568797;2853167;2024-05-08;268;7
3336816;1946742;2023-10-26;596;7
5864101;2776642;2023-12-04;127;7
6273973;423962;2023-04-22;78;7
5165744;339061;2019-05-07;183;7
4950268;296808;2023-03-09;208;7
6661072;925102;2023-05-29;223;7
9564528;320753;2021-05-19;105;7
2770464;160082;2024-04-23;54;7
3667094;560462;2022-12-28;151;7
959505;64362;2022-12-29;176;7
8670295;182166;2020-09-27;270;7
4236251;2221552;2022-08-15;198;7
3966964;209802;2021-06-17;913;7
4180776;311643;2024-05-30;232;7
3006446;2178362;2022-12-19;263;7
2759860;717372;2022-04-29;407;7
2353451;321152;2019-04-15;181;7
6823296;64362;2019-03-25;194;7
9207029;273256;2019-03-07;150;7
8035670;423962;2019-11-28;21;7
4551847;925102;2023-05-29;164;7
8064658;266933;2022-06-01;152;7
8215272;320753;2021-01-29;186;7
1108251;316406;2021-01-10;138;7
9256035;181166;2021-10-05;221;7
5470512;2221552;2022-10-05;116;7
6035043;1640852;2022-01-19;162;7
3855061;1148942;2024-03-13;353;7
6914945;1424832;2021-02-04;217;7
6162047;194338;2019-12-02;224;7
7842999;118326;2019-09-19;548;7
7408608;231214;2020-03-06;356;7
4247798;244510;2020-01-12;237;7
657836;244510;2024-04-16;205;7
9031551;1743642;2023-01-25;143;7
3544638;244510;2020-03-04;119;7
3041260;267992;2022-03-09;250;7
9280758;584062;2020-11-03;325;7
7652546;473392;2023-04-17;279;7
9030095;2053252;2023-03-31;505;7
9390374;118326;2022-11-23;634;7
1632522;327184;2023-01-16;338;7
7332456;2768393;2023-07-05;171;7
6650597;256025;2020-07-11;124;7
3549706;172418;2020-03-29;113;7
9805978;267992;2020-05-14;232;7
1355972;445262;2020-08-16;192;7
4911859;223262;2020-11-13;255;7
5430248;2882157;2024-07-30;230;7
6126347;64362;2021-03-25;174;7
2469633;267992;2019-01-11;164;7
8367486;237958;2020-07-10;172;7
822377;298781;2022-08-28;394;7
4840704;271450;2024-05-21;213;7
4851429;256546;2020-05-25;200;7
9877725;181166;2021-03-14;254;7
2855579;973632;2021-11-14;46;7
382812;753552;2020-07-01;132;7
9576629;267992;2022-06-22;212;7
2102563;258353;2020-01-17;294;7
9917187;220830;2023-03-21;91;7
7470397;1812022;2023-11-06;1374;7
1301558;848152;2022-05-30;228;7
6957145;237958;2019-03-26;103;7
5606444;267992;2019-03-06;258;7
7111663;267992;2019-03-06;224;7
4893412;64362;2020-05-23;173;7
966623;267215;2020-08-22;107;7
6235289;320753;2021-06-07;119;7
2951846;192310;2022-10-03;200;7
9518585;329416;2021-06-09;221;7
7584486;181166;2021-06-08;165;7
9967659;733732;2024-04-17;246;7
1408361;542912;2021-11-26;248;7
8938103;244510;2021-12-14;310;7
266116;1322402;2021-09-26;319;7
8382882;321107;2020-09-28;145;7
6470911;141714;2022-07-06;166;7
6056502;220830;2023-01-20;89;7
4194405;542912;2023-02-05;112;7
6881864;2768796;2023-05-16;246;7
3764594;928222;2024-04-15;169;7
8899160;1545742;2021-05-25;200;7
1359387;429642;2021-01-15;1257;7
2427665;64362;2019-06-25;177;7
6596777;328799;2019-05-23;167;7
8251312;214202;2020-04-15;262;7
6560562;542912;2020-05-20;339;7
8868257;244510;2020-01-27;137;7
6869853;124346;2021-02-26;136;7
2745368;174422;2022-12-27;143;7
2950696;311643;2024-05-30;169;7
6018018;346889;2019-07-15;282;7
5745356;1420612;2022-08-26;276;7
4591530;463422;2021-05-01;170;7
2980391;320753;2023-03-29;192;7
4235606;267992;2020-02-05;262;7
9603930;258353;2020-04-18;974;7
5941147;1314182;2021-07-05;211;7
4223240;315799;2022-01-08;169;7
9450708;925102;2023-07-25;84;7
9284774;220830;2022-12-15;116;7
4679308;2769421;2023-04-27;492;7
7552720;992142;2024-03-23;121;7
5434672;92370;2019-11-27;81;7
5714229;267215;2023-11-24;103;7
3155613;848152;2023-01-02;295;7
8018511;46312;2022-06-26;365;7
7916354;192310;2020-04-05;103;7
5984591;230462;2023-04-24;172;7
656144;284838;2023-12-11;325;7
9892117;267992;2020-09-11;135;7
6751932;2565132;2023-07-16;95;7
4495023;133318;2023-09-14;301;7
1872105;2780514;2023-09-20;292;7
7885892;172418;2020-04-28;317;7
1424149;542912;2022-02-20;314;7
8523971;271450;2023-12-13;301;7
6280456;201778;2021-11-14;148;7
5720330;220830;2022-08-23;256;7
3812271;1640852;2022-10-17;209;7
3794292;322435;2020-08-13;265;7
5382764;273256;2022-02-03;917;7
1993448;948872;2020-08-31;304;7
686262;717372;2023-06-05;152;7
8521115;1210902;2020-11-30;209;7
2902465;267992;2020-12-11;425;7
9263752;267992;2021-12-09;129;7
2991625;2156002;2022-07-15;117;7
7775849;204782;2023-10-10;80;7
2430867;353709;2024-02-14;329;7
4597818;341446;2020-07-31;167;7
3303333;230462;2021-02-03;214;7
8831750;542912;2020-12-10;224;7
2187230;463422;2021-05-01;72;7
5624623;64362;2024-07-25;164;7
6438861;2831146;2024-02-03;417;7
3014506;2156002;2024-04-12;67;7
3534814;2757348;2023-10-25;179;7
6608354;181254;2019-03-07;164;7
7673215;244510;2020-07-27;140;7
678336;244510;2020-03-11;212;7
3113816;360762;2020-03-04;147;7
8363807;1907032;2021-09-25;125;7
1153006;276101;2022-09-25;290;7
8203266;733732;2021-10-12;252;7
1881647;273256;2019-04-01;96;7
8231587;2767423;2023-05-28;597;7
5763824;2745191;2022-12-07;81;7
7690891;2745191;2022-12-07;165;7
1872860;948872;2020-12-18;305;7
8477333;267992;2022-03-09;306;7
1803950;1992462;2021-09-14;17;7
2223126;181166;2024-03-16;94;7
1876124;1987002;2021-09-11;63;7
9545859;64362;2020-04-22;158;7
988758;845292;2020-07-14;99;7
8995423;267992;2022-06-06;233;7
7186176;220830;2023-01-20;132;7
6520608;2757246;2023-02-15;233;7
8934217;307911;2019-12-02;155;7
4707739;358466;2021-08-30;122;7
3781287;269452;2022-05-02;575;7
6553609;137994;2023-04-12;297;7
2343484;137994;2023-07-17;151;7
6961567;256511;2022-06-12;310;7
9377129;928922;2020-08-20;37;7
5118271;220830;2021-10-25;119;7
7062666;2816921;2023-12-25;58;7
1167850;2762207;2023-03-16;85;7
3142578;275069;2020-12-19;347;7
3665086;463422;2020-02-18;246;7
5581562;973552;2020-09-03;384;7
3264969;256830;2022-09-30;221;7
877627;267992;2022-10-23;343;7
7746250;2217882;2022-07-08;36;7
8653412;315639;2019-06-26;128;7
3532232;318086;2022-11-28;110;7
8274020;542912;2020-04-28;594;7
8149445;137994;2022-11-04;187;7
7885200;194338;2020-04-27;235;7
5469964;353709;2022-08-16;228;7
542475;1892922;2023-05-13;482;7
6960544;327184;2023-01-16;301;7
132558;2759234;2023-06-14;101;7
9469199;278253;2021-06-24;228;7
4901291;181166;2021-09-07;241;7
3381686;223262;2020-11-13;254;7
7545081;1928842;2021-11-07;165;7
8753933;338330;2019-04-30;57;7
103616;322435;2019-12-06;82;7
6986847;717372;2021-12-01;261;7
3956274;1375982;2021-03-23;282;7
9498675;267215;2022-11-15;222;7
6292713;267992;2021-10-27;192;7
8197043;253269;2021-03-01;100;7
5298977;1953822;2022-12-07;295;7
9494813;245027;2019-02-06;198;7
3067517;992142;2024-02-11;138;7
2351195;359503;2023-08-01;134;7
2823048;231214;2020-03-06;377;7
5300457;322435;2020-06-21;200;7
2092887;64362;2024-02-24;74;7
1100640;925292;2022-10-30;85;7
3478336;267992;2023-12-09;248;7
5057468;1132562;2020-11-07;146;7
3327153;1375982;2021-03-03;200;7
6567029;948872;2021-06-21;21;7
3677945;230462;2020-10-25;340;7
5027872;267992;2022-03-14;59;7
9921328;84566;2021-09-27;500;7
3979006;919902;2020-09-26;172;7
1199765;286963;2021-10-10;347;7
1534542;181166;2023-11-16;116;7
2002963;2759039;2024-07-23;202;7
2047813;2776173;2024-03-26;167;7
8727096;362045;2022-07-15;136;7
8457618;315167;2024-08-13;584;7
3264057;653712;2023-11-05;176;7
1752372;2625272;2022-10-14;229;7
7078048;267992;2021-08-27;463;7
5993039;1314182;2024-06-05;239;7
5444337;266933;2020-06-06;247;7
9813668;342673;2022-09-06;189;7
6503607;340369;2023-11-22;372;7
7980547;64362;2020-06-25;115;7
3706330;2603752;2023-11-30;128;7
2247843;480042;2023-11-13;197;7
9791069;324942;2023-12-14;225;7
4655783;2156002;2024-04-03;144;7
3029220;266207;2019-01-09;64;7
8196098;361184;2019-11-03;654;7
730681;137994;2022-09-19;94;7
7215730;230462;2020-02-10;111;7
8012784;2607202;2022-09-12;128;7
6259573;2646992;2023-07-14;318;7
6773258;267992;2021-10-04;265;7
9616056;224062;2022-09-02;90;7
3419749;267992;2022-10-04;230;7
4377114;906322;2020-09-04;517;7
6295844;181166;2021-07-20;188;7
1813847;267992;2020-12-22;310;7
7661198;2141372;2024-06-05;177;7
2121622;345222;2019-10-18;215;7
9350702;309780;2022-08-17;474;7
5442137;267992;2020-11-05;313;7
3593848;1185262;2020-11-24;245;7
3743037;328316;2023-02-16;241;7
9319578;2400042;2022-03-28;354;7
8536648;64362;2019-07-25;222;7
8553300;209802;2019-01-08;197;7
7052447;244510;2021-01-04;460;7
1383836;2777977;2024-04-22;192;7
8706622;224062;2021-10-26;151;7
3659040;181166;2021-06-01;284;7
3522075;342840;2020-05-07;132;7
9219830;919902;2021-03-25;125;7
3702464;1006072;2024-01-06;357;7
2401547;64362;2019-06-25;229;7
7754338;329416;2019-11-13;262;7
659621;1792782;2021-09-04;356;7
3931509;1619112;2021-08-27;178;7
6443925;353709;2020-05-22;324;7
3154211;317833;2021-06-21;560;7
434848;480042;2022-01-30;110;7
3505492;845162;2020-07-14;160;7
7435891;2743499;2023-09-04;253;7
7642876;233738;2019-03-24;111;7
2263129;224318;2019-06-17;341;7
5481353;320753;2020-12-23;191;7
2970356;717372;2021-01-29;135;7
7084842;717372;2022-09-01;154;7
3584614;480042;2022-08-02;306;7
5651176;233738;2020-08-13;98;7
2238844;928222;2020-08-14;111;7
715012;301082;2021-01-06;469;7
277533;899842;2021-11-26;526;7
1240408;256511;2023-09-14;103;7
7273207;925102;2023-07-25;111;7
1742348;209802;2019-02-01;202;7
1943435;734602;2024-04-18;164;7
8405060;1412112;2024-01-21;640;7
7537552;2809473;2023-11-24;197;7
7683656;2617932;2022-08-13;77;7
2231587;205502;2022-10-03;150;7
2347566;201490;2023-11-08;232;7
6465788;267992;2021-04-19;209;7
8337432;482522;2020-11-27;370;7
6603036;2816921;2024-07-13;135;7
6368464;2751845;2023-01-18;939;7
102823;340369;2021-07-21;112;7
5223355;318446;2020-02-29;260;7
641851;214202;2023-09-28;148;7
2490968;925102;2021-04-12;241;7
4890494;2565132;2022-07-31;122;7
9456900;856712;2021-03-02;171;7
4536452;925102;2023-08-30;116;7
7470076;2610902;2023-08-05;304;7
4324420;343567;2019-06-18;186;7
8591187;165518;2020-07-13;283;7
4560706;318675;2023-09-19;257;7
3645612;321152;2024-06-10;330;7
1659640;2855076;2024-06-22;19;7
6563090;252718;2020-10-27;167;7
1488021;480042;2021-01-05;118;7
1441639;1799992;2021-06-21;177;7
1052277;2141372;2024-08-04;290;7
6857399;1866272;2022-11-17;61;7
6219948;18120;2019-10-28;445;7
4183229;168926;2023-10-04;114;7
9420130;269452;2023-07-13;477;7
532280;160082;2023-05-28;200;7
758257;1187352;2021-01-25;199;7
8158081;204782;2022-01-25;406;7
8690283;209802;2019-01-08;213;7
8330680;848152;2023-09-10;116;7
8132957;233738;2024-01-19;370;7
6460472;2180802;2021-12-08;398;7
8597999;137994;2019-08-29;103;7
7662566;310785;2020-05-07;153;7
5495383;172418;2020-05-15;325;7
1826874;181166;2020-06-11;159;7
1739111;734472;2020-06-02;236;7
2817233;267992;2022-05-10;232;7
8834666;2816921;2024-05-19;153;7
5300517;237958;2019-01-23;297;7
6301536;320753;2021-01-29;230;7
2065604;140218;2024-07-22;384;7
2148140;233738;2021-04-02;277;7
8801422;925102;2022-08-29;167;7
4593753;2141372;2024-07-09;470;7
9197874;244510;2022-02-15;178;7
1189640;542912;2022-01-12;158;7
595655;733732;2021-03-19;220;7
3245748;160082;2020-03-04;417;7
861695;733732;2023-11-11;549;7
2222256;271078;2021-08-14;424;7
5041079;267992;2021-11-10;182;7
7256407;2655322;2022-09-16;285;7
8427497;480042;2024-03-10;325;7
6871116;181166;2023-07-18;179;7
5789412;1457922;2021-05-31;941;7
5794527;925292;2022-01-15;93;7
9009045;2767423;2024-07-21;628;7
2873667;717372;2022-01-10;222;7
3748621;558032;2020-08-19;269;7
7653371;316406;2021-05-18;140;7
4255103;209802;2020-04-29;91;7
3194945;1892922;2022-05-02;255;7
1020741;220830;2023-01-08;127;7
5080113;201490;2019-10-29;260;7
538395;654062;2021-02-23;562;7
6592033;318446;2022-01-28;139;7
7354304;160082;2022-12-17;230;7
9917745;220830;2022-05-29;297;7
6434113;220830;2024-07-21;313;7
5727696;1446382;2021-02-12;308;7
4271418;349380;2020-01-30;171;7
163440;566802;2020-08-06;30;7
5176551;64362;2022-12-29;167;7
3749483;206458;2020-08-01;165;7
147238;1687832;2023-01-24;503;7
825662;321152;2024-04-08;263;7
6335119;81002;2019-11-15;571;7
6647220;137994;2020-10-06;114;7
139428;2774457;2023-06-12;151;7
4084116;359503;2021-11-22;106;7
2031419;2769421;2023-07-03;453;7
3532180;2828867;2024-03-01;154;7
2388356;2805221;2023-10-23;216;7
318805;321049;2022-07-21;92;7
4312285;269452;2023-08-25;116;7
4961134;267992;2021-09-10;118;7
2907342;267992;2021-02-14;393;7
774207;327184;2020-06-17;194;7
9346966;2757246;2023-02-15;173;7
1310569;237958;2019-01-23;331;7
4649388;542912;2022-04-27;85;7
895365;253269;2022-02-01;92;7
5385361;267992;2020-09-27;292;7
1990881;220830;2023-08-19;119;7
4556617;363300;2019-11-20;229;7
7440336;137994;2022-09-19;114;7
3905275;1274392;2021-10-08;469;7
7135983;349380;2020-04-06;189;7
3323758;271450;2024-05-21;221;7
4908542;234026;2020-11-27;174;7
5607407;267992;2021-03-08;195;7
5728015;181166;2022-03-14;218;7
2150237;769992;2020-06-29;201;7
9472404;209802;2023-10-08;355;7
7193868;542912;2023-09-12;133;7
612596;220830;2019-06-25;250;7
4942815;214202;2024-01-03;203;7
2994689;730162;2022-11-01;288;7
9399082;244510;2021-11-25;526;7
7412336;480042;2021-11-22;201;7
8073685;168926;2021-06-17;208;7
6919426;327184;2020-03-15;107;7
4711651;267992;2020-10-06;281;7
8143873;2479852;2024-05-14;311;7
3211744;1866272;2022-11-17;113;7
7518103;330423;2019-02-26;78;7
6781700;316406;2021-01-10;73;7
4025937;717372;2020-10-26;248;7
7007286;1789772;2022-03-10;486;7
2708841;584062;2020-08-10;184;7
3356532;2504602;2023-10-09;204;7
1862149;255358;2019-05-29;102;7
1031700;320753;2021-03-06;104;7
1159372;1082312;2021-01-19;165;7
6386619;2479852;2024-01-30;344;7
8510912;542912;2024-02-26;100;7
4260649;542912;2024-01-02;139;7
6741681;2757348;2023-10-25;169;7
9163238;2156002;2024-02-03;100;7
1563259;786122;2021-02-27;141;7
7479940;2124612;2024-07-16;447;7
5232811;221578;2019-02-05;334;7
4485425;214202;2024-01-03;266;7
6177848;322895;2020-06-09;627;7
3769472;2777321;2023-06-10;369;7
7157129;1859052;2021-12-13;617;7
598004;206458;2020-02-28;145;7
9854830;234026;2021-11-26;129;7
3619077;181166;2021-10-05;207;7
3512717;233738;2020-01-23;301;7
4849153;480042;2023-06-06;251;7
3380343;1866272;2022-11-17;118;7
2728342;717372;2021-10-26;144;7
4033766;576772;2020-09-09;221;7
1302017;426422;2020-08-06;272;7
9615519;267992;2020-02-25;116;7
7311607;181166;2023-10-18;118;7
9884749;644372;2023-06-20;176;7
9602630;1526712;2022-07-04;70;7
8709417;318086;2020-04-14;168;7
4623229;463422;2020-02-18;221;7
158476;1323682;2021-10-07;116;7
2237272;64362;2023-03-24;116;7
5923798;137994;2023-04-12;224;7
3789373;267992;2022-10-23;325;7
3311334;298330;2020-07-01;398;7
8417927;327184;2020-03-15;112;7
6989927;189522;2020-04-21;145;7
8363358;359503;2021-11-22;94;7
9953596;2779343;2024-06-08;519;7
4180377;2811448;2023-11-12;205;7
6401329;355365;2019-09-19;239;7
9942078;353709;2019-09-04;145;7
2043085;181166;2019-10-14;103;7
959465;244510;2020-12-10;147;7
2125622;2658322;2023-07-07;231;7
1109887;2569542;2022-06-28;62;7
5543116;206458;2020-08-01;217;7
953246;258353;2020-01-28;172;7
9121338;181166;2023-11-16;119;7
8648317;1193772;2023-07-24;357;7
8894016;267992;2019-03-26;140;7
4076153;214202;2022-06-14;275;7
4696245;266207;2022-08-27;153;7
460238;298781;2024-01-14;273;7
8581671;267992;2021-10-23;101;7
6473808;256830;2020-08-12;98;7
3116065;220830;2020-06-07;155;7
7112649;2777731;2023-06-13;157;7
8236454;2822004;2024-03-11;192;7
6519550;220830;2023-03-21;147;7
3122643;2776173;2024-07-11;159;7
6981555;1456712;2023-04-06;232;7
3463504;2554452;2019-01-17;143;7
4423640;266933;2019-09-17;479;7
967177;137994;2020-07-13;93;7
8598718;2774457;2024-03-25;328;7
3923361;276101;2024-08-08;162;7
1542601;1274392;2024-02-05;193;7
